category,article,citation_link
Geography,Geography,http://www.math.rutgers.edu/~cherlin/History/Papers2000/sullivan.html
Geography,Geography,https://web.archive.org/web/20160304054812/http://www.math.rutgers.edu/~cherlin/History/Papers2000/sullivan.html
Geography,Geography,https://books.google.com/books?id=jfQ9E0u4pLAC
Geography,Geography,https://web.archive.org/web/20160925055940/https://books.google.com/books/about/Science_and_Civilisation_in_China_Volume.html?id=jfQ9E0u4pLAC
Geography,Geography,https://www.islamicity.org/5898/islam-and-islamic-history-and-the-middle-east/
Geography,Geography,https://web.archive.org/web/20160617153237/http://www.islamicity.com/education/ihame/default.asp?Destination=/education/ihame/20.asp
Geography,Geography,https://www.jstor.org/stable/30222166
Geography,Geography,https://press.uchicago.edu/books/HOC/HOC_V2_B1/Volume2_Book1.html
Geography,Geography,https://web.archive.org/web/20200512094904/https://press.uchicago.edu/books/HOC/HOC_V2_B1/Volume2_Book1.html
Geography,Geography,http://qisar.fssr.uns.ac.id/wp-content/uploads/2015/04/Qisar-Roshdi-Rashed-Encyclopedia-of-the-History-of-Arabic-Science.pdf
Geography,Geography,https://web.archive.org/web/20161111191313/http://qisar.fssr.uns.ac.id/wp-content/uploads/2015/04/Qisar-Roshdi-Rashed-Encyclopedia-of-the-History-of-Arabic-Science.pdf
Geography,Geography,http://academic.emporia.edu/aberjame/histgeol/biruni/biruni.htm
Geography,Geography,https://web.archive.org/web/20110811024630/http://academic.emporia.edu/aberjame/histgeol/biruni/biruni.htm
Geography,Geography,https://books.google.com/books?id=VJ6x-pcqMicC
Geography,Geography,https://web.archive.org/web/20210416171106/https://books.google.com/books?id=VJ6x-pcqMicC
Geography,Geography,https://doi.org/10.2307%2F621272
Geography,Geography,https://www.jstor.org/stable/621272
Geography,Geography,https://www.jstor.org/stable/2563251
Geography,Geography,http://www.socgeo.org/la-societe/qui-sommes-nous
Geography,Geography,https://web.archive.org/web/20161106113117/http://www.socgeo.org/la-societe/qui-sommes-nous/
Geography,Geography,https://web.archive.org/web/20161018192946/http://www.rgs.org/AboutUs/About+us.htm
Geography,Geography,https://www.rgs.org/about/
Geography,Geography,https://archive.today/20120524183911/http://www.rgo.org.ru/
Geography,Geography,https://www.rgo.ru/ru
Geography,Geography,https://web.archive.org/web/20161017130118/http://americangeo.org/history/
Geography,Geography,http://americangeo.org/history/
Geography,Geography,https://2009-2017.state.gov/p/io/unesco/members/48805.htm
Geography,Geography,https://web.archive.org/web/20191223031540/https://2009-2017.state.gov/p/io/unesco/members/48805.htm
Geography,Geography,https://www.tandfonline.com/doi/abs/10.1080/00045603909357282
Geography,Geography,https://doi.org/10.1080%2F00045603909357282
Geography,Geography,https://sk.sagepub.com/dict/edvol/key-texts-in-human-geography/toc
Geography,Geography,https://journals.sagepub.com/doi/10.1191/030913201673714256
Geography,Geography,https://doi.org/10.1191%2F030913201673714256
Geography,Geography,https://www.jstor.org/stable/2562763
Geography,Geography,https://doi.org/10.1111%2Fj.1467-8306.1987.tb00151.x
Geography,Geography,https://api.semanticscholar.org/CorpusID:145064363
Geography,Geography,https://doi.org/10.1007/BF00002942
Geography,Geography,https://ui.adsabs.harvard.edu/abs/1991Biogc..13..199G
Geography,Geography,https://doi.org/10.1007%2FBF00002942
Geography,Geography,https://search.worldcat.org/issn/1573-515X
Geography,Geography,https://api.semanticscholar.org/CorpusID:128563314
Geography,Geography,https://doi.org/10.2307%2F1775737
Geography,Geography,https://www.jstor.org/stable/1775737
Geography,Geography,https://www.tandfonline.com/doi/abs/10.1080/03098265.2012.654466
Geography,Geography,https://doi.org/10.1080%2F03098265.2012.654466
Geography,Geography,https://www.wikidata.org/wiki/Q1071#identifiers
Geography,Geography,https://www.britannica.com/science/geography
Geography,Geography,https://d-nb.info/gnd/4020216-1
Geography,Geography,https://id.loc.gov/authorities/sh00005919
Geography,Geography,https://id.ndl.go.jp/auth/ndlna/00573070
Geography,Geography,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph114618&CON_LNG=ENG
Geography,Geography,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph116771&CON_LNG=ENG
Geography,Geography,https://kopkatalogs.lv/F?func=direct&local_base=lnc10&doc_number=000054437&P_CON_LNG=ENG
Geography,Geography,https://lod.nl.go.kr/resource/KSH1998012041
Geography,Geography,https://www.nli.org.il/en/authorities/987007292715105171
Geography,Geography,https://www.idref.fr/027534499
Geography,Geography,https://hls-dhs-dss.ch/fr/articles/008266
Geography,Geography,https://catalog.archives.gov/id/10639745
Geography,Geography,http://esu.com.ua/search_articles.php?id=29107
Geography,Geography,https://lux.collections.yale.edu/view/concept/05e410dd-5e15-474c-a18b-5c1c31bd5f08
Geography,Outline of geography,http://dictionary.reference.com/browse/geography
Geography,Outline of geography,https://web.archive.org/web/20030901102227/http://web.clas.ufl.edu/users/morgans/lecture_2.prn.pdf
Geography,Outline of geography,http://web.clas.ufl.edu/users/morgans/lecture_2.prn.pdf
Geography,Outline of geography,http://www.physicalgeography.net/fundamentals/1b.html
Geography,Outline of geography,https://web.archive.org/web/20061006152742/http://www.aag.org/Careers/What_is_geog.html
Geography,Outline of geography,http://www.aag.org/Careers/What_is_geog.html
Geography,Outline of geography,http://alrlab.pdx.edu/media/HughesBiogeoNature.pdf
Geography,Outline of geography,https://web.archive.org/web/20100621194350/http://alrlab.pdx.edu/media/HughesBiogeoNature.pdf
Geography,Outline of geography,https://web.archive.org/web/20070208233912/http://www.cpc.noaa.gov/products/outreach/glossary.shtml
Geography,Outline of geography,http://www.cpc.noaa.gov/products/outreach/glossary.shtml#C
Geography,Outline of geography,http://natres.psu.ac.th/Link/SoilCongress/bdd/symp45/75-t.pdf
Geography,Outline of geography,https://doi.org/10.1080%2F14616680050027851
Geography,Outline of geography,https://api.semanticscholar.org/CorpusID:145202919
Geography,Outline of geography,https://web.archive.org/web/20170417135920/http://wings.buffalo.edu/epc/authors/howe/syllabi/sexuality.html
Geography,Outline of geography,http://wings.buffalo.edu/epc/authors/howe/syllabi/sexuality.html
Geography,Outline of geography,http://www.allacademic.com/meta/p_mla_apa_research_citation/0/1/4/9/2/p14928_index.html?phpsessid=43bac9979986e74e34d2496c52ebac62
Geography,Outline of geography,https://web.archive.org/web/20080203071547/http://pages.towson.edu/dherman/sexspace/sexhome.htm
Geography,Outline of geography,http://pages.towson.edu/dherman/sexspace/sexhome.htm
Geography,Outline of geography,http://www.cl.cam.ac.uk/~dq209/publications/recommending10quercia.pdf
Geography,Outline of geography,https://web.archive.org/web/20110501100605/https://www.cia.gov/library/publications/the-world-factbook/wfbExt/region_mde.html
Geography,Outline of geography,https://www.cia.gov/library/publications/the-world-factbook/wfbExt/region_mde.html
Geography,Outline of geography,https://books.google.com/books?id=2xTJt3b3SHUC&pg=PA12
Geography,Outline of geography,https://books.google.com/books?id=kRp7R_WnAiEC&pg=PA4
Geography,Outline of geography,https://books.google.com/books?id=BHgOwNCGbnAC&dq=Ab%C5%AB+Rayh%C4%81n+B%C4%ABr%C5%ABn%C4%AB+geodesy.&pg=PA313
Geography,Outline of geography,https://books.google.com/books?id=vMk4t21fOvoC&q=ibn%20sina%20uniformitarianism%20superposition&pg=PA817
Geography,Outline of geography,https://archive.org/details/cu31924082467113
Geography,Outline of geography,https://archive.org/details/cu31924082467113/page/n508
Geography,Outline of geography,http://www.studentsfriend.com/onhist/ngs.html
Geography,Outline of geography,https://web.archive.org/web/20100825112339/http://www.ncge.org/i4a/pages/index.cfm?pageid=3314
Geography,Outline of geography,http://www.ncge.org/i4a/pages/index.cfm?pageid=3314
Geography,Outline of geography,http://www.nagb.org/publications/frameworks/gframework2010.pdf
Geography,Outline of geography,https://play.google.com/store/books/details/Michael_Pidwirny_Glossary_of_Terms_for_Physical_Ge?id=jQoIBAAAQBAJ
Geography,Outline of geography,https://play.google.com/store/search?q=Pidwirny
Geography,Wikipedia:Contents/Geography and places,http://www.stat.go.jp/english/info/meetings/cambodia/pdf/pre_rep1.pdf
Geography,Bioregion,https://www.merriam-webster.com/dictionary/bioregion
Geography,Bioregion,https://dictionary.cambridge.org/us/dictionary/english/bioregion
Geography,Bioregion,https://www.collinsdictionary.com/us/dictionary/english/bioregion
Geography,Bioregion,https://www.oxfordreference.com/view/10.1093/oi/authority.20110803095506893
Geography,Bioregion,https://doi.org/10.3368%2Flj.19.1-2.84
Geography,Bioregion,https://www.jstor.org/stable/43324335
Geography,Bioregion,https://www.jstor.org/stable/20615274
Geography,Bioregion,https://www.jstor.org/stable/20615275
Geography,Bioregion,https://www.jstor.org/stable/40169868
Geography,Bioregion,https://www.epa.gov/eco-research/level-iii-and-iv-ecoregions-continental-united-states
Geography,Bioregion,https://www.jstor.org/stable/43598878
Geography,Bioregion,https://www.jstor.org/stable/20615276
Geography,Bioregion,https://doi.org/10.2307%2F25305728
Geography,Bioregion,https://www.jstor.org/stable/25305728
Geography,Bioregion,https://doi.org/10.2307%2F1184258
Geography,Bioregion,https://www.jstor.org/stable/1184258
Geography,Bioregion,https://medium.com/age-of-awareness/david-haenke-on-bioregionalism-ecological-economics-77be911685ce
Geography,Bioregion,https://web.archive.org/web/20210921154421/https://bioregion.org.uk/learning-centre/
Geography,Bioregion,https://doi.org/10.1007%2F978-3-030-45870-6
Geography,Bioregion,https://medium.com/oneearth/a-brief-history-of-bioregions-and-bioregionalism-in-scholarly-literature-ea141f9f480f
Geography,Bioregion,https://doi.org/10.1016%2Fj.gecco.2024.e02972
Geography,Bioregion,https://ui.adsabs.harvard.edu/abs/2024GEcoC..5202972J
Geography,Bioregion,https://doi.org/10.31390%2Fgradschool_disstheses.1929
Geography,Bioregion,https://doi.org/10.4324%2F9780203984765-12
Geography,Bioregion,https://doi.org/10.1111%2Fj.0033-0124.1985.00001.x
Geography,Bioregion,https://ui.adsabs.harvard.edu/abs/1975EnvCo...2..108N
Geography,Bioregion,https://doi.org/10.1017%2FS0376892900001004
Geography,Bioregion,https://doi.org/10.3368%2Flj.19.1-2.50
Geography,Bioregion,https://www.bbc.com/news/science-environment-18315205
Geography,Bioregion,https://doi.org/10.1017%2Fcbo9780511664885.010
Geography,Bioregion,https://planetdrum.org/what-is-bioregionalism/
Geography,Bioregion,https://planetdrum.org/planet-drum-bundles/
Geography,Bioregion,https://www.jstor.org/stable/1303285
Geography,Bioregion,https://hdl.handle.net/1834%2F18686
Geography,Bioregion,https://portals.iucn.org/library/node/6576
Geography,Bioregion,https://doi.org/10.4000%2Fcaliban.3324
Geography,Bioregion,https://doi.org/10.14288%2F1.0096377
Geography,Bioregion,https://www.jstor.org/stable/43324333
Geography,Bioregion,https://localscale.org/blog/post.jsp?uid=6fc6a15b-ae3a-48f2-af76-42f8ec0ca632
Geography,Bioregion,https://cascadiabioregion.org/what-is-a-bioregion
Geography,Bioregion,https://brandonletsinger.com/watersheds-ecoregions-bioregions/defining-a-bioregion/
Geography,Bioregion,http://cascadia-institute.org/
Geography,Bioregion,https://deptofbioregion.org/bioregions/ecoregions-watersheds/
Geography,Bioregion,https://www.sipec.aoyama.ac.jp/uploads/03/Bioregionalism%20A%20Brief%20Introduction%20and%20Overview.pdf
Geography,Bioregion,https://www.narratively.com/p/the-last-eco-warrior
Geography,Bioregion,https://jweekly.com/2017/08/24/shes-dancing-different-drummer-since-summer-love/
Geography,Bioregion,https://planetdrum.org/about-us/
Geography,Bioregion,https://sfpl.org/events/2023/10/14/panel-planet-drum-50th-anniversary-program
Geography,Bioregion,http://www.scmbc.org/projects
Geography,Bioregion,https://deptofbioregion.org/bioregions/
Geography,Bioregion,https://thomasberry.org/wp-content/uploads/Bioregionalism.pdf
Geography,Bioregion,https://library.ucsc.edu/reg-hist/raymond-f-dasmann-a-life-in-conservation-biology
Geography,Bioregion,https://news.ucsc.edu/2002/11/249.html
Geography,Bioregion,https://www.diggers.org/freecitynews/_disc1/00000017.htm
Geography,Bioregion,http://www.planetdrum.org/bioregion_bioregionalism_defined.htm#Bioregionalism
Geography,Bioregion,https://trumpeter.athabascau.ca/index.php/trumpet/article/view/260
Geography,Bioregion,https://doi.org/10.1111%2Fj.1467-8306.1994.tb01893.x
Geography,Bioregion,https://ltabc.ca/publications-a-research/giving-the-land-a-voice-mapping-our-home-places/
Geography,Bioregion,http://nativemaps.org/?p=1384
Geography,Bioregion,https://doi.org/10.1515%2F9783034611480.168
Geography,Bioregion,https://www.salmonnation.net/
Geography,Bioregion,https://www.kcaw.org/2019/10/28/salmon-nation-spawns-a-nature-state-across-political-borders/
Geography,Bioregion,https://www.jstor.org/stable/44651624
Geography,Bioregion,https://cascadia.community/bioregional-mapping/
Geography,Bioregion,https://books.google.com/books?id=3Elfjan3OQMC
Geography,Bioregion,http://nativemaps.org/?p=1383
Geography,Bioregion,https://deptofbioregion.org/bioregional-mapping/map-a-bioregion/
Geography,Bioregion,https://www.jstor.org/stable/44428972
Geography,Bioregion,https://doi.org/10.14714%2Fcp20.898
Geography,Bioregion,https://hdl.handle.net/1808%2F15890
Geography,Bioregion,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6485529
Geography,Bioregion,https://arxiv.org/abs/1410.2942
Geography,Bioregion,https://ui.adsabs.harvard.edu/abs/2015NatCo...6.6848V
Geography,Bioregion,https://doi.org/10.1038%2Fncomms7848
Geography,Bioregion,https://pubmed.ncbi.nlm.nih.gov/25907961
Geography,Bioregion,https://ui.adsabs.harvard.edu/abs/2014SyBio..12..386M
Geography,Bioregion,https://doi.org/10.1080%2F14772000.2014.942717
Geography,Bioregion,https://ui.adsabs.harvard.edu/abs/1998JBiog..25..969R
Geography,Bioregion,https://doi.org/10.1046%2Fj.1365-2699.1998.00226.x
Geography,Bioregion,https://ui.adsabs.harvard.edu/abs/2013Sci...339...74H
Geography,Bioregion,https://doi.org/10.1126%2Fscience.1228282
Geography,Bioregion,https://pubmed.ncbi.nlm.nih.gov/23258408
Geography,Bioregion,https://global-ecosystems.org/page/typology
Geography,Bioregion,https://education.nationalgeographic.org/resource/what-makes-biome
Geography,Bioregion,https://global-ecosystems.org/explore
Geography,Bioregion,https://portals.iucn.org/library/node/49250
Geography,Bioregion,https://doi.org/10.2305%2FIUCN.CH.2020.13.en
Geography,Bioregion,https://doi.org/10.1007%2F3-540-28527-X
Geography,Bioregion,https://doi.org/10.1111%2Fzsc.12305
Geography,Bioregion,https://hdl.handle.net/11336%2F91308
Geography,Bioregion,https://portals.iucn.org/library/node/6582
Geography,Bioregion,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5451287
Geography,Bioregion,https://doi.org/10.1093%2Fbiosci%2Fbix014
Geography,Bioregion,https://pubmed.ncbi.nlm.nih.gov/28608869
Geography,Bioregion,https://doi.org/10.1641%2FB570707
Geography,Bioregion,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9581774
Geography,Bioregion,https://ui.adsabs.harvard.edu/abs/2022Natur.610..513K
Geography,Bioregion,https://doi.org/10.1038%2Fs41586-022-05318-4
Geography,Bioregion,https://pubmed.ncbi.nlm.nih.gov/36224387
